Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
negative regulation of blood coagulation (GO:0030195)	1/37	0.26967275557605863145482771869865246117115020751953125	0.40173740613023489753885542086209170520305633544921875	0.292770090671643334889751031369087286293506622314453125	0.437203335402987391944407136179506778717041015625	-0.9959123054627854	1.3051889594375534	PLAUR
cardiac muscle contraction (GO:0060048)	1/37	0.26967275557605863145482771869865246117115020751953125	0.40173740613023489753885542086209170520305633544921875	0.292770090671643334889751031369087286293506622314453125	0.437203335402987391944407136179506778717041015625	-0.9958336640421398	1.3050858962326728	TNNT1
regulation of erythrocyte differentiation (GO:0045646)	1/33	0.244412772006730616425329571939073503017425537109375	0.386542407076113148090001914169988594949245452880859375	0.266474953639463496557482358184643089771270751953125	0.4247052301213700697957165175466798245906829833984375	-0.9237645604620324	1.3014889280431063	NCKAP1L
protein modification by small protein removal (GO:0070646)	4/262	0.181682266730965213952231351868249475955963134765625	0.351048983649433210540991012749145738780498504638671875	0.2217824941997768861678963503436534665524959564208984375	0.403002998309919091557418369120568968355655670166015625	-0.7621931702932374	1.299917330571321	SNX3;USP20;ACTB;PSMB9
negative regulation of multi-organism process (GO:0043901)	1/34	0.25080803625031766745934191931155510246753692626953125	0.38769824424139442964332147312234155833721160888671875	0.273138315139745124771053497170214541256427764892578125	0.42599688874990115916574495713575743138790130615234375	-0.9366657602067591	1.2954719041189808	ARHGDIB
positive regulation of intracellular transport (GO:0032388)	1/45	0.317701567999649714391097177212941460311412811279296875	0.43683965599951835034886471476056613028049468994140625	0.342586221616409225543264938096399419009685516357421875	0.474231713518445119337485493815620429813861846923828125	-1.123487573222213	1.288238939248336	OAZ1
positive regulation of reactive oxygen species metabolic process (GO:2000379)	1/40	0.288065199828165863227269483104464598000049591064453125	0.419681360299489103482528662425465881824493408203125	0.31187554143954354657353178481571376323699951171875	0.457417460777997220144897028148989193141460418701171875	-1.0337775990250628	1.2866069697723106	CYBA
ribosomal small subunit biogenesis (GO:0042274)	1/45	0.317701567999649714391097177212941460311412811279296875	0.43683965599951835034886471476056613028049468994140625	0.342586221616409225543264938096399419009685516357421875	0.474231713518445119337485493815620429813861846923828125	-1.1170460596537661	1.2808528240795052	RPS27
regulation of Wnt signaling pathway (GO:0030111)	2/110	0.23813421771784015756878716274513863027095794677734375	0.383505040821410514428890792260062880814075469970703125	0.2698018546011287099872788530774414539337158203125	0.42599688874990115916574495713575743138790130615234375	-0.8925170723616362	1.280691333151898	SNX3;RUNX1
positive regulation of Ras protein signal transduction (GO:0046579)	1/41	0.294093104697801255298372780089266598224639892578125	0.42180067043336066934244854564894922077655792236328125	0.31812949548827351708979449540493078529834747314453125	0.46164374374741223849838434034609235823154449462890625	-1.0457362760690418	1.2798336266967323	AKAP13
autophagy of mitochondrion (GO:0000422)	1/41	0.294093104697801255298372780089266598224639892578125	0.42180067043336066934244854564894922077655792236328125	0.31812949548827351708979449540493078529834747314453125	0.46164374374741223849838434034609235823154449462890625	-1.0393274044470138	1.271990072256901	WIPI1
cellular response to metal ion (GO:0071248)	2/101	0.2101628555772774020748983048179070465266704559326171875	0.36771160847533845839052446535788476467132568359375	0.239570209445120918534399834243231453001499176025390625	0.409931247272762477873442321651964448392391204833984375	-0.8094707701263822	1.2626712311603032	HVCN1;B2M
cardiac muscle tissue development (GO:0048738)	1/37	0.26967275557605863145482771869865246117115020751953125	0.40173740613023489753885542086209170520305633544921875	0.292770090671643334889751031369087286293506622314453125	0.437203335402987391944407136179506778717041015625	-0.9589760176419668	1.256782252539863	AKAP13
regulation of programmed cell death (GO:0043067)	4/269	0.19355933564608573949072933828574605286121368408203125	0.357335168321106622091321014522691257297992706298828125	0.235309092229275262919685474116704426705837249755859375	0.409931247272762477873442321651964448392391204833984375	-0.7644134420783589	1.2552977160463556	LGALS1;STK4;CLU;TPT1
regulation of neurotransmitter receptor activity (GO:0099601)	1/34	0.25080803625031766745934191931155510246753692626953125	0.38769824424139442964332147312234155833721160888671875	0.273138315139745124771053497170214541256427764892578125	0.42599688874990115916574495713575743138790130615234375	-0.9061457124633355	1.2532606201757657	PTK2B
regulation of smooth muscle cell proliferation (GO:0048660)	1/45	0.317701567999649714391097177212941460311412811279296875	0.43683965599951835034886471476056613028049468994140625	0.342586221616409225543264938096399419009685516357421875	0.474231713518445119337485493815620429813861846923828125	-1.085632325328054	1.2448324917232518	AIF1
response to endoplasmic reticulum stress (GO:0034976)	2/107	0.2287810027587817984784379632401396520435810089111328125	0.37769201915556782633842658469802699983119964599609375	0.25971640975718790489423781764344312250614166259765625	0.421624769474530258772659863097942434251308441162109375	-0.8316386149454777	1.2266586845889886	OS9;P4HB
positive regulation of kinase activity (GO:0033674)	2/114	0.25063464261868972915436870607663877308368682861328125	0.38769824424139442964332147312234155833721160888671875	0.283244771731272104720034121783100999891757965087890625	0.432413331812797119280133983920677565038204193115234375	-0.8850581025859873	1.224707121501271	LMO4;PTK2B
regulation of nitric oxide biosynthetic process (GO:0045428)	1/33	0.244412772006730616425329571939073503017425537109375	0.386542407076113148090001914169988594949245452880859375	0.266474953639463496557482358184643089771270751953125	0.4247052301213700697957165175466798245906829833984375	-0.8681711043726337	1.223163485967461	CLU
positive regulation of protein localization to plasma membrane (GO:1903078)	1/44	0.311874083552610148473149820347316563129425048828125	0.435633640517931686186869910670793615281581878662109375	0.336554902544045575485398558157612569630146026611328125	0.474020721466328620596897280847770161926746368408203125	-1.0477077162058983	1.2207426708932059	RHOG
monocarboxylic acid metabolic process (GO:0032787)	2/109	0.2350139406862330471170707824057899415493011474609375	0.38247975551577162445227031639660708606243133544921875	0.266439895590433739602786999967065639793872833251953125	0.4247052301213700697957165175466798245906829833984375	-0.8406604516484896	1.2173691803341278	SCPEP1;ACAA1
mitotic nuclear envelope disassembly (GO:0007077)	1/45	0.317701567999649714391097177212941460311412811279296875	0.43683965599951835034886471476056613028049468994140625	0.342586221616409225543264938096399419009685516357421875	0.474231713518445119337485493815620429813861846923828125	-1.0584962430303617	1.2137170982754417	PRKCB
odontogenesis (GO:0042476)	1/42	0.300070271165068513941065475592040456831455230712890625	0.426889808401113679536820200155489146709442138671875	0.324327037774324200558595521215465851128101348876953125	0.465700361932362916217442716515506617724895477294921875	-1.0051924947210973	1.2099890008360157	ROGDI
macromolecule catabolic process (GO:0009057)	1/35	0.257149488842405682387237675357027910649776458740234375	0.39208931962109383473347179460688494145870208740234375	0.279741600920995481249775593823869712650775909423828125	0.4299485073567357318324866355396807193756103515625	-0.8899787867210126	1.2086781384380372	TPP1
carboxylic acid biosynthetic process (GO:0046394)	1/45	0.317701567999649714391097177212941460311412811279296875	0.43683965599951835034886471476056613028049468994140625	0.342586221616409225543264938096399419009685516357421875	0.474231713518445119337485493815620429813861846923828125	-1.0528172561617037	1.2072053288584441	UGP2
signal transduction by p53 class mediator (GO:0072331)	1/40	0.288065199828165863227269483104464598000049591064453125	0.419681360299489103482528662425465881824493408203125	0.31187554143954354657353178481571376323699951171875	0.457417460777997220144897028148989193141460418701171875	-0.9692676268998179	1.206319894646643	PYCARD
response to unfolded protein (GO:0006986)	1/44	0.311874083552610148473149820347316563129425048828125	0.435633640517931686186869910670793615281581878662109375	0.336554902544045575485398558157612569630146026611328125	0.474020721466328620596897280847770161926746368408203125	-1.0343081392767604	1.2051300767733966	DNAJC4
peptide metabolic process (GO:0006518)	2/105	0.222560017905110874014695809819386340677738189697265625	0.37544206899234999763592668386991135776042938232421875	0.25299539176609642243676034922827966511249542236328125	0.4150337185829970909622943509020842611789703369140625	-0.8019209654838348	1.2049331392440332	G6PD;TPP1
positive regulation of multi-organism process (GO:0043902)	1/38	0.275855458798081765170451262747519649565219879150390625	0.40798790544926377688028651391505263745784759521484375	0.299196355422172100002597971979412250220775604248046875	0.444644040868656276188630727119743824005126953125	-0.9336300024466109	1.2024017741192068	CYBA
peptide transport (GO:0015833)	1/42	0.300070271165068513941065475592040456831455230712890625	0.426889808401113679536820200155489146709442138671875	0.324327037774324200558595521215465851128101348876953125	0.465700361932362916217442716515506617724895477294921875	-0.9972518235720151	1.2004305085073288	MYH9
cellular response to retinoic acid (GO:0071300)	1/43	0.305997123770738344017416920905816368758678436279296875	0.43332006492591912394374276118469424545764923095703125	0.330468673291178516304711365592083893716335296630859375	0.47231717574794884750843948495457880198955535888671875	-1.0116435243846793	1.1979676002909656	PTK2B
negative regulation of catabolic process (GO:0009895)	1/41	0.294093104697801255298372780089266598224639892578125	0.42180067043336066934244854564894922077655792236328125	0.31812949548827351708979449540493078529834747314453125	0.46164374374741223849838434034609235823154449462890625	-0.9774294082099265	1.1962356599617099	SNX3
positive regulation of macromolecule metabolic process (GO:0010604)	4/277	0.2074217001477183519586589000027743168175220489501953125	0.36610821573350860180795507403672672808170318603515625	0.2510065207732641301419107549008913338184356689453125	0.4150337185829970909622943509020842611789703369140625	-0.7590807519369255	1.194035054547699	CD63;GSN;MSN;CLU
development of primary male sexual characteristics (GO:0046546)	1/44	0.311874083552610148473149820347316563129425048828125	0.435633640517931686186869910670793615281581878662109375	0.336554902544045575485398558157612569630146026611328125	0.474020721466328620596897280847770161926746368408203125	-1.0156225858030676	1.1833584966831048	NCOA4
negative regulation of DNA metabolic process (GO:0051053)	1/44	0.311874083552610148473149820347316563129425048828125	0.435633640517931686186869910670793615281581878662109375	0.336554902544045575485398558157612569630146026611328125	0.474020721466328620596897280847770161926746368408203125	-1.0156010257385382	1.1833333758499267	S100A11
positive regulation of gene expression, epigenetic (GO:0045815)	1/48	0.334891292847817823030709405429661273956298828125	0.450913740752471647876831184476031921803951263427734375	0.36035561238211755163973748494754545390605926513671875	0.487866059840405263958729165096883662045001983642578125	-1.0782945969162478	1.1795996181747805	ACTB
